ETF,종목코드,종목명,수량,비중,기준일
글로벌AI인공지능,BABA,Alibaba Group Holding Ltd,173,2.25,2026-09-15
글로벌AI인공지능,COIN,Coinbase Global Inc,107,2.23,2026-09-15
글로벌AI인공지능,NOW,ServiceNow Inc,137,2.16,2026-09-15
글로벌AI인공지능,META,Meta Platforms Inc,27,2.08,2026-09-15
글로벌AI인공지능,SAP,SAP SE,84,2.06,2026-09-15
글로벌AI인공지능,TSLA,Tesla Inc,46,2.0,2026-09-15
글로벌AI인공지능,MELI,MercadoLibre Inc,8,1.81,2026-09-15
글로벌AI인공지능,ARM,ARM Holdings PLC,56,1.76,2026-09-15
글로벌AI인공지능,ASML,ASML Holding NV,8,1.62,2026-09-15
글로벌AI인공지능,IBM,International Business Machines Corp,54,1.56,2026-09-15
글로벌AI인공지능,ACN,Accenture PLC,69,1.51,2026-09-15
글로벌AI인공지능,QCOM,QUALCOMM Inc,62,1.34,2026-09-15
글로벌AI인공지능,ROP,Roper Technologies Inc,28,1.29,2026-09-15
글로벌AI인공지능,TSM,Taiwan Semiconductor Manufacturing Co Ltd,24,1.24,2026-09-15
글로벌AI인공지능,HOOD,Robinhood Markets Inc,89,1.19,2026-09-15
글로벌AI인공지능,BE,Bloom Energy Corp,31,1.02,2026-09-15
글로벌AI인공지능,EBAY,eBay Inc,66,0.85,2026-09-15
글로벌AI인공지능,PDD,PDD Holdings Inc,84,0.78,2026-09-15
글로벌바이오,LLY,Eli Lilly & Co,41,11.32,2026-09-15
글로벌바이오,JNJ,Johnson & Johnson,97,6.38,2026-09-15
글로벌바이오,MRNA,Moderna Inc,167,5.95,2026-09-15
글로벌바이오,TMO,Thermo Fisher Scientific Inc,38,5.74,2026-09-15
글로벌바이오,MRK,Merck & Co Inc,160,5.7,2026-09-15
글로벌바이오,ILMN,Illumina Inc,86,4.39,2026-09-15
글로벌바이오,BIIB,Biogen Inc,79,4.25,2026-09-15
글로벌바이오,NVS,Novartis AG,104,3.53,2026-09-15
글로벌바이오,NTRA,Natera Inc,42,3.42,2026-09-15
글로벌바이오,GILD,Gilead Sciences Inc,95,3.38,2026-09-15
글로벌바이오,RVTY,Revvity Inc,108,3.32,2026-09-15
글로벌바이오,ABT,Abbott Laboratories,128,3.23,2026-09-15
글로벌바이오,TEVA,Teva Pharmaceutical Industries Ltd,333,3.06,2026-09-15
글로벌바이오,REGN,Regeneron Pharmaceuticals Inc,15,2.9,2026-09-15
글로벌바이오,GH,Guardant Health Inc,72,2.81,2026-09-15
글로벌바이오,EXEL,Exelixis Inc,200,2.78,2026-09-15
글로벌바이오,MEDP,Medpace Holdings Inc,19,2.76,2026-09-15
글로벌바이오,AMGN,Amgen Inc,28,2.62,2026-09-15
글로벌바이오,ABBV,AbbVie Inc,39,2.48,2026-09-15
글로벌바이오,ROIV,Roivant Sciences Ltd,226,2.28,2026-09-15
글로벌바이오,ICLR,ICON PLC,50,2.1,2026-09-15
글로벌바이오,SMMT,Summit Therapeutics Inc,441,1.92,2026-09-15
글로벌바이오,ALNY,Alnylam Pharmaceuticals Inc,30,1.85,2026-09-15
글로벌바이오,BMY,Bristol-Myers Squibb Co,115,1.81,2026-09-15
글로벌바이오,GPCR,Structure Therapeutics Inc,188,1.8,2026-09-15
글로벌바이오,SNY,Sanofi SA,153,1.62,2026-09-15
글로벌바이오,VTRS,Viatris Inc,350,1.43,2026-09-15
글로벌바이오,GSK,GSK PLC,108,1.29,2026-09-15
글로벌바이오,NVO,Novo Nordisk A/S,24,0.26,2026-09-15
글로벌우주테크&방산,RTX,RTX Corp,304,9.0,2026-09-15
글로벌우주테크&방산,GE,General Electric Co,147,7.13,2026-09-15
글로벌우주테크&방산,MOG-A,Moog Inc,85,4.67,2026-09-15
글로벌우주테크&방산,GD,General Dynamics Corp,85,4.53,2026-09-15
글로벌우주테크&방산,LMT,Lockheed Martin Corp,56,4.4,2026-09-15
글로벌우주테크&방산,NOC,Northrop Grumman Corp,55,4.28,2026-09-15
글로벌우주테크&방산,HWM,Howmet Aerospace Inc,106,3.65,2026-09-15
글로벌우주테크&방산,LHX,L3Harris Technologies Inc,97,3.57,2026-09-15
글로벌우주테크&방산,PLTR,Palantir Technologies Inc,134,3.36,2026-09-15
글로벌우주테크&방산,TDG,TransDigm Group Inc,16,2.73,2026-09-15
글로벌우주테크&방산,TDY,Teledyne Technologies Inc,30,2.71,2026-09-15
글로벌우주테크&방산,SPCX,Space Exploration Technologies Corp,112,2.54,2026-09-15
글로벌우주테크&방산,AXON,Axon Enterprise Inc,28,2.01,2026-09-15
글로벌우주테크&방산,RKLB,Rocket Lab Corp,207,1.95,2026-09-15
글로벌우주테크&방산,ATI,ATI Inc,63,1.88,2026-09-15
글로벌우주테크&방산,HON,Honeywell International Inc,48,1.46,2026-09-15
글로벌우주테크&방산,HONA,Honeywell Aerospace Inc,60,1.42,2026-09-15
글로벌우주테크&방산,HII,Huntington Ingalls Industries Inc,30,1.26,2026-09-15
글로벌우주테크&방산,CW,Curtiss-Wright Corp,15,1.26,2026-09-15
글로벌우주테크&방산,KTOS,Kratos Defense & Security Solutions Inc,168,1.18,2026-09-15
글로벌우주테크&방산,FTAI,FTAI Aviation Ltd,41,1.14,2026-09-15
글로벌우주테크&방산,BWXT,BWX Technologies Inc,48,1.08,2026-09-15
글로벌우주테크&방산,CRS,Carpenter Technology Corp,16,1.06,2026-09-15
글로벌우주테크&방산,ACHR,Archer Aviation Inc,912,0.76,2026-09-15
차이나AI테크,HSAI,Hesai Group,210,0.52,2026-09-15
나스닥100채권혼합50,NVDA,NVIDIA Corp,87,3.9,2026-09-15
나스닥100채권혼합50,BE,Bloom Energy Corp,46,2.61,2026-09-15
나스닥100채권혼합50,DELL,Dell Technologies Inc,20,2.33,2026-09-15
나스닥100채권혼합50,TSLA,Tesla Inc,25,1.88,2026-09-15
나스닥100채권혼합50,GOOGL,Alphabet Inc,26,1.81,2026-09-15
나스닥100채권혼합50,AMZN,Amazon.com Inc,34,1.79,2026-09-15
나스닥100채권혼합50,MSFT,Microsoft Corp,17,1.73,2026-09-15
나스닥100채권혼합50,SNDK,Sandisk Corp,5,1.68,2026-09-15
나스닥100채권혼합50,INTC,Intel Corp,74,1.57,2026-09-15
나스닥100채권혼합50,HOOD,Robinhood Markets Inc,66,1.53,2026-09-15
나스닥100채권혼합50,LITE,Lumentum Holdings Inc,8,1.52,2026-09-15
나스닥100채권혼합50,MU,Micron Technology Inc,7,1.4,2026-09-15
나스닥100채권혼합50,SNOW,Snowflake Inc,19,1.29,2026-09-15
나스닥100채권혼합50,AMD,Advanced Micro Devices Inc,12,1.27,2026-09-15
나스닥100채권혼합50,NBIS,Nebius Group NV,27,1.25,2026-09-15
나스닥100채권혼합50,AVGO,Broadcom Inc,16,1.19,2026-09-15
나스닥100채권혼합50,LLY,Eli Lilly & Co,5,1.15,2026-09-15
나스닥100채권혼합50,MRVL,Marvell Technology Inc,23,1.12,2026-09-15
나스닥100채권혼합50,AAPL,Apple Inc,15,1.02,2026-09-15
나스닥100채권혼합50,MSTR,Strategy Inc,38,1.02,2026-09-15
나스닥100채권혼합50,AAOI,Applied Optoelectronics Inc,46,1.0,2026-09-15
나스닥100채권혼합50,PLTR,Palantir Technologies Inc,28,0.96,2026-09-15
나스닥100채권혼합50,TER,Teradyne Inc,12,0.94,2026-09-15
나스닥100채권혼합50,META,Meta Platforms Inc,6,0.8,2026-09-15
나스닥100채권혼합50,VRT,Vertiv Holdings Co,15,0.79,2026-09-15
나스닥100채권혼합50,CRWV,CoreWeave Inc,43,0.79,2026-09-15
나스닥100채권혼합50,COST,Costco Wholesale Corp,4,0.74,2026-09-15
나스닥100채권혼합50,PEP,PepsiCo Inc,26,0.73,2026-09-15
나스닥100채권혼합50,COIN,Coinbase Global Inc,20,0.72,2026-09-15
나스닥100채권혼합50,SPCX,Space Exploration Technologies Corp,23,0.72,2026-09-15
나스닥100채권혼합50,TSEM,Tower Semiconductor Ltd,16,0.7,2026-09-15
나스닥100채권혼합50,STX,Seagate Technology Holdings PLC,4,0.68,2026-09-15
나스닥100채권혼합50,ALAB,Astera Labs Inc,11,0.66,2026-09-15
나스닥100채권혼합50,TSM,Taiwan Semiconductor Manufacturing Co Ltd,7,0.62,2026-09-15
나스닥100채권혼합50,GLW,Corning Inc,18,0.62,2026-09-15
나스닥100채권혼합50,ARM,ARM Holdings PLC,11,0.6,2026-09-15
나스닥100채권혼합50,CRDO,Credo Technology Group Holding Ltd,17,0.57,2026-09-15
나스닥100채권혼합50,KO,Coca-Cola Co/The,31,0.56,2026-09-15
나스닥100채권혼합50,WDC,Western Digital Corp,6,0.55,2026-09-15
나스닥100채권혼합50,PANW,Palo Alto Networks Inc,8,0.54,2026-09-15
나스닥100채권혼합50,BKR,Baker Hughes Co,37,0.45,2026-09-15
글로벌소비트렌드,NVDA,NVIDIA Corp,183,8.48,2026-09-15
글로벌소비트렌드,MSFT,Microsoft Corp,79,8.31,2026-09-15
글로벌소비트렌드,AAPL,Apple Inc,87,6.14,2026-09-15
글로벌소비트렌드,DIS,Walt Disney Co/The,235,5.32,2026-09-15
글로벌소비트렌드,META,Meta Platforms Inc,38,5.23,2026-09-15
글로벌소비트렌드,AMZN,Amazon.com Inc,88,4.8,2026-09-15
글로벌소비트렌드,GOOGL,Alphabet Inc,65,4.67,2026-09-15
글로벌소비트렌드,TTWO,Take-Two Interactive Software Inc,72,3.29,2026-09-15
글로벌소비트렌드,SE,Sea Ltd,88,1.99,2026-09-15
글로벌소비트렌드,TGT,Target Corp,50,1.65,2026-09-15
글로벌소비트렌드,MELI,MercadoLibre Inc,4,1.61,2026-09-15
글로벌소비트렌드,ABNB,Airbnb Inc,44,1.59,2026-09-15
글로벌소비트렌드,SPOT,Spotify Technology SA,14,1.56,2026-09-15
글로벌소비트렌드,CRM,Salesforce Inc,29,1.53,2026-09-15
글로벌소비트렌드,BKNG,Booking Holdings Inc,41,1.51,2026-09-15
글로벌소비트렌드,ULTA,Ulta Beauty Inc,12,1.39,2026-09-15
글로벌소비트렌드,CMCSA,Comcast Corp,249,1.33,2026-09-15
글로벌소비트렌드,LYV,Live Nation Entertainment Inc,35,1.26,2026-09-15
글로벌소비트렌드,WBD,Warner Bros Discovery Inc,207,1.23,2026-09-15
글로벌소비트렌드,FWONK,Liberty Media Corp-Liberty Formula One,59,1.2,2026-09-15
글로벌소비트렌드,EBAY,eBay Inc,52,1.19,2026-09-15
글로벌소비트렌드,KR,Kroger Co/The,94,1.17,2026-09-15
글로벌소비트렌드,PSKY,Paramount Skydance Corp,429,0.97,2026-09-15
글로벌소비트렌드,TKO,TKO Group Holdings Inc,23,0.93,2026-09-15
글로벌소비트렌드,MTCH,Match Group Inc,90,0.81,2026-09-15
글로벌소비트렌드,XYZ,Block Inc,46,0.77,2026-09-15
글로벌소비트렌드,MSGS,Madison Square Garden Sports Corp,9,0.75,2026-09-15
글로벌소비트렌드,M,Macys Inc,153,0.72,2026-09-15
글로벌소비트렌드,EXPE,Expedia Group Inc,12,0.72,2026-09-15
글로벌소비트렌드,SNAP,Snap Inc,590,0.71,2026-09-15
글로벌소비트렌드,JOYY,JOYY Inc,43,0.71,2026-09-15
글로벌소비트렌드,SPHR,Sphere Entertainment Co,23,0.7,2026-09-15
글로벌소비트렌드,ETSY,Etsy Inc,45,0.7,2026-09-15
글로벌소비트렌드,WMG,Warner Music Group Corp,114,0.69,2026-09-15
글로벌소비트렌드,TAL,TAL Education Group,227,0.57,2026-09-15
글로벌소비트렌드,GRND,Grindr Inc,171,0.56,2026-09-15
글로벌소비트렌드,DUOL,Duolingo Inc,18,0.55,2026-09-15
글로벌소비트렌드,LRN,Stride Inc,30,0.52,2026-09-15
글로벌소비트렌드,RUM,RUM Group Inc,335,0.51,2026-09-15
글로벌소비트렌드,MSGE,Madison Square Garden Entertainment Corp,29,0.49,2026-09-15
글로벌소비트렌드,NOW,ServiceNow Inc,16,0.45,2026-09-15
글로벌소비트렌드,ASO,Academy Sports & Outdoors Inc,37,0.44,2026-09-15
글로벌소비트렌드,LOPE,Grand Canyon Education Inc,13,0.42,2026-09-15
글로벌소비트렌드,PDD,PDD Holdings Inc,25,0.41,2026-09-15
글로벌소비트렌드,CVNA,Carvana Co,27,0.4,2026-09-15
글로벌소비트렌드,CHWY,Chewy Inc,89,0.39,2026-09-15
글로벌소비트렌드,PLTK,Playtika Holding Corp,549,0.27,2026-09-15
